gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
MATN4	1	7	0	3	99.66	199.32	15	1	1	1	1	0.125	3	8	-0.341069967915531	0.176948584741696	neut	-0.0820606915869174	-3.5595244698036	-0.909868613920357	11.5010760108596	0.00495059929235217	neg	-2.23469654186198	-0.116550999733869	0.107024497127029	0.0284522310178296	0.402577000595498	neg
MATR3	2	8	0	2	237.27	474.54	15	1	1	1	1	0.2	2	10	-0.56070412215639	-0.0593073027205731	neg	-0.310005712438481	-3.06509373588471	-0.717005200863218	21.3752305350688	0.00182253641849196	neg	-1.89104946837396	-0.40864213793547	0.169334243836817	0.0523340966984929	0.547837658156949	neg
MAU2	0	4	0	1	157.41	314.82	15	1	1	NA	1	0	1	4	-0.623356430290826	-0.0599074030537614	neg	-0.341631916672293	-3.67583064579751	-0.761358845864253	23.6560308991956	0.00148537100164402	neg	-2.21859474583088	-0.446122319970682	0.12339802611259	0.0287370642175506	0.529874597150979	neg
MB	0	5	0	3	49.83	99.66	15	1	1	NA	1	0	3	5	-0.27009879454589	0.291157828137866	neut	0.0105295167959881	-4.08141069153376	-1.00761394588407	8.92022643270633	0.0072264506329971	neg	-2.54451231870892	0.0155138195473473	0.0785112618821615	0.0168831760047374	0.365096527054209	neg
MB21D1	8	4	0	0	68.31	136.62	15	1	1	NA	1	NA	0	12	-0.67122252569064	-0.0648781892604868	neg	-0.368050357475563	-0.899247858938567	1.19956885054242	22.8532583833223	0.00199567696982045	neut	0.150160495801925	-0.478604628297094	1.33111388194318	0.466079839658872	3.80163895538417	neut
MB21D2	1	5	1	0	146.85	293.7	15	1	0.285714285714286	-Inf	1	-0.833333333333333	1	6	-0.661172261382552	-0.0955277951413741	neg	-0.378350028261963	-2.68518966899146	-0.162000231231256	24.8234532303824	0.00147630413130438	neg	-1.42359495011136	-0.489853940547377	0.276806265127215	0.0783942320998698	0.97743179613077	neg
MBD5	3	11	0	1	567.6	1135.2	15	1	1	1	1	0.214285714285714	1	14	-0.771314523804933	-0.295063335186538	neg	-0.533188929495736	-2.73790626507583	-0.633719799975267	38.7741232714989	0.000668883453094077	neg	-1.68581303252555	-0.663511742240307	0.224311420082666	0.0783310704422076	0.642348637175301	neg
MBIP	1	4	1	0	77.88	155.76	15	1	0.333333333333333	-Inf	1	-0.8	1	5	-0.607678866782206	-0.00679863752983328	neg	-0.307238752156019	-2.56714014553901	0.1003253815237	20.2239653011256	0.00213118604110739	neut	-1.23340738200766	-0.405960131867432	0.326627227803493	0.0860787698661605	1.23960921644159	neut
MBL2	2	0	0	0	72.27	144.54	15	1	1	NA	1	NA	0	2	-0.780709384606263	-0.140035108218299	neg	-0.460372246412281	-2.2416839326344	0.547855702523328	30.4015747617531	0.00110452657531092	neut	-0.846914115055536	-0.583675088813662	0.506714198759945	0.125609589142465	2.04416672963766	neut
MBNL1	9	6	4	1	96.03	192.06	15	1	0.612616099071207	-1.66666666666667	1	-0.2	5	15	-0.515659502962486	0.0165359387794719	neut	-0.249561782091507	-0.899368580605958	0.852272921550443	15.7612111221596	0.00362003312069522	neut	-0.0235478295277578	-0.336779477612727	0.976715447423552	0.406826332560778	2.3449566254283	neut
MBOAT1	0	3	0	1	162.69	325.38	15	1	1	NA	1	0	1	3	-0.659046770713988	-0.0894396172732932	neg	-0.37424319399364	-3.63835333290501	-0.706717721850982	25.747802845914	0.00128993121259324	neg	-2.172535527378	-0.484416881975944	0.130682832479542	0.030173593267774	0.566001958371942	neg
MBOAT2	0	6	0	1	139.92	279.84	15	1	1	NA	1	0	1	6	-0.545022273491968	0.00791069785294457	neut	-0.268555787819512	-3.74924922278474	-0.858953978237681	19.5219185457179	0.0020446650827949	neg	-2.30410160051121	-0.358089071452586	0.0998587288132991	0.0235430756718295	0.423604640313503	neg
MBP	0	4	0	0	83.16	166.32	15	1	1	NA	1	NA	0	4	-0.616289957496332	-0.00608983885174424	neg	-0.311189898174038	-3.52523478794228	-0.435969418639685	21.6168220693835	0.00177765539506451	neg	-1.98060210329098	-0.409941359029901	0.154901631183839	0.0330537455666018	0.725928302095881	neg
MBTD1	3	3	0	1	179.19	358.38	15	1	1	1	1	0.5	1	6	-0.711629076402049	-0.152694169400178	neg	-0.432161622901114	-2.36974654301495	-0.00802642963558498	28.6826543110133	0.00117992412728101	neg	-1.18888648632527	-0.551616856609807	0.356548772028871	0.109459281602275	1.16126668567655	neut
MBTPS1	1	14	0	1	379.83	759.66	15	1	1	1	1	0.0666666666666667	1	15	-0.587480234356762	-0.114223558579911	neg	-0.350851896468336	-3.47383966799694	-1.09289412058788	24.6125034865962	0.00138601926437972	neg	-2.28336689429241	-0.45680535541367	0.116024268898252	0.0352799793899975	0.38155203954913	neg
MBTPS2	1	6	0	1	137.28	274.56	15	1	1	1	1	0.142857142857143	1	7	-0.556128129802651	-0.00508744135971778	neg	-0.280607785581184	-3.24428309510076	-0.569871507706558	19.7764131379456	0.00207948333135046	neg	-1.90707730140366	-0.373068618421991	0.164933218586696	0.0433142324913567	0.628129229412984	neg
MC1R	0	2	0	1	48.18	96.36	15	1	1	NA	1	0	1	2	-0.543348289094024	0.0882590447110985	neut	-0.227544622191463	-3.63900834068725	-0.39748889286811	17.0785018772703	0.00262771381379159	neg	-2.01824861677768	-0.307495958253729	0.13288471740776	0.0263043912164593	0.672005201040681	neg
MC2R	0	5	0	0	93.72	187.44	15	1	1	NA	1	NA	0	5	-0.595356370274788	0.00142035126080153	neut	-0.296968009506993	-3.56456604143658	-0.530125795301466	20.8939906888647	0.00187230045433935	neg	-2.04734591836903	-0.392770263702402	0.129074402994821	0.0283091592506972	0.588527757715545	neg
MC5R	1	3	0	1	97.02	194.04	15	1	1	1	1	0.25	1	4	-0.597311745798081	-0.00849288559768607	neg	-0.302902315697884	-3.10949175247494	-0.292912099239134	20.707819718412	0.00195883564454443	neg	-1.70120192585704	-0.4002711840042	0.20425305182317	0.0499577730508267	0.835181715030703	neg
MCAM	0	4	0	4	31.02	62.04	15	1	1	NA	1	0	4	4	-0.162847544695026	0.404901201611699	neut	0.121026828458336	-4.24332857646183	-1.06884143601501	6.42132969847688	0.0119123404511553	neg	-2.65608500623842	0.18784981309021	0.0702212550425678	0.0143527245325902	0.343406048524315	neg
MCC	0	7	0	1	98.34	196.68	15	1	1	NA	1	0	1	7	-0.458506046508272	0.100162999348859	neut	-0.179171523579707	-3.79895270245015	-0.860511190668241	15.3004390654935	0.00307436354931379	neg	-2.3297319465592	-0.245731776677287	0.0973220605951042	0.0223789487973976	0.42294552436139	neg
MCCC1	8	12	2	0	296.34	592.68	15	1	0.194805194805195	-Inf	1	-0.6	2	20	-0.662557768027649	-0.175939335163749	neg	-0.419248551595699	-1.49722220748474	0.200564324075079	26.7598241339503	0.00140299952922453	neut	-0.64832894170483	-0.537375328949378	0.60955261815475	0.260815191920738	1.42456282460721	neut
MCCC2	2	10	0	1	120.78	241.56	15	1	1	1	1	0.166666666666667	1	12	-0.437560962519205	0.0865928462993664	neut	-0.175484058109919	-2.98149250926163	-0.552620858254494	14.8034121508474	0.00344021584089371	neg	-1.76705668375806	-0.241189869206582	0.170810950543471	0.0507317385073929	0.575433884299597	neg
MCCC2L	6	10	1	0	194.7	389.4	15	1	0.411764705882353	-Inf	1	-0.625	1	16	-0.616068957212792	-0.100066547641366	neg	-0.358067752427079	-1.73014225041186	0.176448715840319	23.0790883817142	0.00178995046650417	neut	-0.776846767285769	-0.466401330785697	0.524861709372448	0.202312115609833	1.36165051051367	neut
MCEE	2	0	1	0	44.88	89.76	15	1	1	NA	1	0	1	2	-0.724594055075357	-0.0717435276445535	neg	-0.398168791359955	-1.79780752818545	0.909527989622358	24.7298193221563	0.00163001354974691	neut	-0.444139769281545	-0.513560888536641	0.742365101472243	0.191759876601268	2.87411665560706	neut
MCF2	8	12	1	0	338.91	677.82	15	1	0.428571428571429	-Inf	1	-0.6	1	20	-0.701749582293155	-0.213814713472141	neg	-0.457782147882648	-1.59369206775433	0.139885844054915	30.2286802734956	0.00113295858706093	neut	-0.726903111849708	-0.580752371394173	0.57082839945034	0.239919266262984	1.35816506505304	neut
MCF2L2	3	14	0	2	414.48	828.96	15	1	1	1	1	0.176470588235294	2	17	-0.587374183001624	-0.129821537930609	neg	-0.358597860466116	-2.94585188875233	-0.870431231517971	24.5805595933049	0.00143756384656522	neg	-1.90814156013515	-0.46619305995346	0.169306972163298	0.0599842043639086	0.47794823347234	neg
MCHR1	3	8	1	0	133.65	267.3	15	1	0.333333333333333	-Inf	1	-0.727272727272727	1	11	-0.577236201679141	-0.0328381095122943	neg	-0.305037155595718	-2.19494291009929	0.0199674775918852	20.1367560740948	0.002184791740882	neut	-1.0874877162537	-0.403288383703609	0.377646753506277	0.124771852542463	1.14298705012958	neut
MCHR2	0	10	0	0	104.61	209.22	15	1	1	NA	1	NA	0	10	-0.453539061353391	0.0982894846897883	neut	-0.177624788331801	-3.74044183577813	-0.859193361646206	15.3506715453832	0.00308013642164828	neg	-2.29981759871217	-0.243646697557924	0.100291653840467	0.0237479745063268	0.423503250587905	neg
MCM10	5	8	1	3	145.86	291.72	15	1	1	0.466666666666667	1	0.134615384615385	4	13	-0.426367871158767	0.064183826846758	neut	-0.181092022156005	-2.16654891025112	-0.225914466547532	14.2792793142183	0.00382865027626499	neg	-1.19623168839933	-0.248990106009868	0.302330592095106	0.114571785480975	0.797786119219607	neg
MCM2	1	16	0	4	254.1	508.2	15	1	1	1	1	0.0588235294117647	4	17	-0.327616246374998	0.109566557114021	neut	-0.109024844630488	-3.83039636745681	-1.4854742419563	12.8123452105387	0.00399367832330045	neg	-2.65793530470655	-0.153064156239074	0.0700913776686709	0.0217039841560005	0.226394086609285	neg
MCM3	2	13	0	5	184.14	368.28	15	1	1	1	1	0.133333333333333	5	15	-0.269089591611689	0.172495444487129	neut	-0.0482970735622801	-3.51091392501933	-1.27512263115465	10.578046092961	0.00558955474646324	neg	-2.39301827808699	-0.069449902484026	0.0913553234562789	0.0298693271272652	0.279390524438533	neg
MCM3AP	14	28	3	1	448.14	896.28	15	1	0.135429114195545	-5	1	-0.416666666666667	4	42	-0.493034012418457	-0.088117047658494	neg	-0.290575530038476	-1.53170148165761	-0.207745665447441	19.4692282177591	0.00238066270668805	neg	-0.869723573552523	-0.385741202669277	0.467119258495943	0.240953269774274	0.905570675562517	neg
MCM4	5	14	2	2	217.8	435.6	15	1	0.557312252964427	-1.8	1	-0.236842105263158	4	19	-0.438133152496273	0.0199205141413077	neut	-0.209106319177483	-2.17037455048351	-0.390057374723397	15.4653899449757	0.00333176205973806	neg	-1.28021596260346	-0.284808845676917	0.277970243224937	0.114134349708848	0.677017830211253	neg
MCM5	1	8	1	5	178.53	357.06	15	1	1	-0.6	1	-0.0555555555555556	6	9	-0.335243109759694	0.12616167522134	neut	-0.104540717269177	-3.44133387935497	-1.12980172175298	11.9962931647474	0.00456007579654559	neg	-2.28556780055398	-0.147402872862358	0.101688870625961	0.0320213292442667	0.3230971591929	neg
MCM6	1	7	0	0	282.48	564.96	15	1	1	NA	1	NA	0	8	-0.730911438742667	-0.196035135971107	neg	-0.463473287356887	-3.13448104683735	-0.577335059791798	32.521294432523	0.000893928736036677	neg	-1.85590805331457	-0.586345172362639	0.184893488121047	0.0515079667712372	0.664040023299479	neg
MCM8	2	22	1	5	276.21	552.42	15	1	0.501477832512315	-1.2	1	-0.0833333333333333	6	24	-0.254106766615539	0.148238926531939	neut	-0.0529339200418001	-3.39818897888904	-1.43332308794907	10.7180124904347	0.00547336546830614	neg	-2.41575603341905	-0.0759790949799557	0.0893045044969479	0.033432908516044	0.238512845933944	neg
MCM9	16	14	1	2	284.13	568.26	15	1	0.601173020527859	0.5625	1	0.2	3	30	-0.56247490490233	-0.103943794052716	neg	-0.333209349477523	-1.11237925593175	0.352624925691157	21.5646112068766	0.00209577293988648	neut	-0.379877165120295	-0.437046467724431	0.773940220187564	0.3720318854561	1.60997929453786	neut
MCMBP	1	8	0	0	162.69	325.38	15	1	1	NA	1	NA	0	9	-0.599103761331011	-0.0511403187170244	neg	-0.325122040024018	-3.17122479634647	-0.542931663314092	22.4382388836428	0.00169238153071368	neg	-1.85707822983028	-0.426652488371595	0.176144566094395	0.0473376071133703	0.655477854631127	neg
MCMDC2	15	11	5	3	245.52	491.04	15	1	1	-0.222222222222222	1	-0.0480769230769231	8	26	-0.509153930612831	-0.0602308486068114	neg	-0.284692389609821	-1.00071863063654	0.403525702212509	17.5982163131474	0.00292361213714132	neut	-0.298596464212014	-0.379759912720228	0.825486042084501	0.40905525445976	1.66585608718306	neut
MCOLN2	2	6	1	1	173.58	347.16	15	1	1	-2	1	-0.25	2	8	-0.601084002178126	-0.0683138233522946	neg	-0.33469891276521	-2.56208736769096	-0.260641136508701	21.9889612029958	0.00181486265260379	neg	-1.41136425209983	-0.43863227085145	0.276006546739358	0.0873431658660076	0.872336929724945	neg
MCOLN3	2	8	1	1	177.87	355.74	15	1	0.454545454545455	-3	1	-0.3	2	10	-0.554191764181717	-0.0358107434197315	neg	-0.295001253800724	-2.64747185352586	-0.385495431332847	19.9012934887756	0.00213091697053875	neg	-1.51648364242935	-0.390963845358424	0.24502104205204	0.0790727022448369	0.759261241061205	neg
MCPH1	11	5	0	1	178.53	357.06	15	1	0.352941176470588	1	1	0.6875	1	16	-0.709792459804497	-0.169583574811176	neg	-0.439688017307837	-1.00759640304852	0.794550112953678	28.1688672158437	0.00135921619387501	neut	-0.106523145047422	-0.560688611670235	1.05517444406051	0.428551415414699	2.59815748156714	neut
MCT2L	4	4	0	0	154.77	309.54	15	1	1	NA	1	NA	0	8	-0.7429448430228	-0.168779051767495	neg	-0.455861947395148	-1.945964445247	0.331840249791358	30.2073561831027	0.00112421168092905	neut	-0.807062097727819	-0.578535432483879	0.526502338180286	0.168564631834784	1.64448257591059	neut
MCTP1	2	0	1	0	44.88	89.76	15	1	1	NA	1	0	1	2	-0.724594055075357	-0.0717435276445535	neg	-0.398168791359955	-1.79780752818545	0.909527989622358	24.7298193221563	0.00163001354974691	neut	-0.444139769281545	-0.513560888536641	0.742365101472243	0.191759876601268	2.87411665560706	neut
MCTP2	5	5	0	0	222.75	445.5	15	1	1	NA	1	NA	0	10	-0.780121696575243	-0.22906045082357	neg	-0.504591073699407	-1.82203522872768	0.294128885697353	34.4223536045248	0.000901394887888368	neut	-0.763953171515163	-0.632708235425283	0.558697418518375	0.193941995215373	1.60955337915663	neut
MCTS1	1	2	0	0	42.9	85.8	15	1	1	NA	1	NA	0	3	-0.64823462519169	0.00358431688069372	neut	-0.322325154155498	-2.80747286986365	0.267796341713944	21.4083510513055	0.0019342698325751	neut	-1.26983826407485	-0.423818775922109	0.280871638257369	0.0603566931433365	1.30708039307773	neut
MDC1	26	12	2	1	158.73	317.46	15	1	1	0.0769230769230769	1	0.0175438596491229	3	38	-0.554573351449735	-0.0601611876866775	neg	-0.307367269568206	-0.230717905134711	1.21212076977487	19.5820812920585	0.00270367810811717	neut	0.490701432320082	-0.406564681821064	1.83188557935142	0.890411592198252	3.76882140017514	neut
MDFI	0	1	0	1	21.12	42.24	15	1	1	NA	1	0	1	1	-0.531361997053469	0.141874342388755	neut	-0.194743827332357	-3.60954530693262	-0.143568357748455	15.4421054317739	0.00315091434020667	neg	-1.87655683234054	-0.266077420282057	0.153116138875287	0.027051605723231	0.866260409935855	neg
MDGA2	8	17	2	8	265.65	531.3	15	1	0.685781731191664	0.46875	1	0.12	10	25	-0.260349553014812	0.131410178037855	neut	-0.0644696874884784	-2.3218044249773	-0.824381557803716	10.3977086050047	0.00618312720103716	neg	-1.57309299139051	-0.0924556051074241	0.207402606314401	0.0980968258922259	0.438505283317017	neg
MDH1	0	2	0	1	99	198	15	1	1	NA	1	0	1	2	-0.619948488054752	-0.0210753005859	neg	-0.320511894320326	-3.61929788970963	-0.552429179968401	22.1286456940557	0.00168440054195378	neg	-2.08586353483902	-0.421177213861488	0.139882666681882	0.0301860645660185	0.648238856065532	neg
MDH1B	23	12	3	1	231	462	15	1	1	-0.565217391304348	1	-0.0928571428571429	4	35	-0.610149345533302	-0.131504346803755	neg	-0.370826846168528	-0.436158513477975	0.976261872053386	22.8638405442065	0.0020172932150783	neut	0.270051679287706	-0.481946514514307	1.50215333044452	0.741333169689013	3.04380152710036	neut
MDH2	0	4	0	1	78.87	157.74	15	1	1	NA	1	0	1	4	-0.522615085369879	0.0700870596191875	neut	-0.226264012875346	-3.70501856064082	-0.638069399868903	17.2105093108872	0.00255884945760218	neg	-2.17154398025486	-0.305753823583241	0.114000966693461	0.0246000608109697	0.528298820632804	neg
MDK	0	2	0	1	6.6	13.2	15	1	1	NA	1	0	1	2	-0.449175769167542	0.253026682841483	neut	-0.0980745431630294	-3.68065123423904	-0.0164817449334502	11.7511984643906	0.00496308484778327	neg	-1.84856648958624	-0.138635988378068	0.157462599457947	0.025211793183773	0.983640467652945	neg
MDM1	8	14	1	1	220.11	440.22	15	1	1	-0.75	1	-0.136363636363636	2	22	-0.51084445267264	-0.0360748342220355	neg	-0.273459643447338	-1.74524044714635	-0.0299008458789757	18.5658892565498	0.0025665588567336	neg	-0.887570646512665	-0.3649127580583	0.456079970668674	0.193450830899984	1.07525815146828	neut
MDM2	3	11	1	3	128.04	256.08	15	1	1	-0.222222222222222	1	-0.0357142857142857	4	14	-0.320147373472102	0.156331215183844	neut	-0.0819080791441293	-2.69944689025547	-0.619487204383835	11.0917394670149	0.00555520158902407	neg	-1.65946704731965	-0.116569933543783	0.190210406556339	0.0672409214133332	0.538206129302678	neg
MDM4	3	9	1	1	190.41	380.82	15	1	0.505494505494505	-2	1	-0.25	2	12	-0.552909367789252	-0.0440311957672014	neg	-0.298470281778227	-2.42113656048781	-0.297625717491992	19.9901085317756	0.00214972841794081	neg	-1.3593811389899	-0.395227977495652	0.287061036138544	0.0992863059438165	0.830028955388486	neg
MDN1	55	63	14	8	1651.32	3302.64	15	1	0.167762744172921	-1.00454545454545	1	-0.170261941448382	22	118	-0.586695052260748	-0.264537084720092	neg	-0.42561606849042	-0.830284645200534	-0.0350731644847321	25.3563361362857	0.00154257112200395	neg	-0.432678904842633	-0.545696235858503	0.758132265924706	0.509399490956355	1.12827493330713	neut
ME1	0	4	0	0	146.85	293.7	15	1	1	NA	1	NA	0	4	-0.690380636611497	-0.10564850759598	neg	-0.398014572103738	-3.51277585977325	-0.554422915942679	27.4345941558767	0.00117650161760938	neg	-2.03359938785797	-0.51194076017774	0.151394644397472	0.0344905805230344	0.664522340310638	neg
ME3	2	6	1	2	176.22	352.44	15	1	1	-0.5	1	-0.0833333333333333	3	8	-0.540837129903117	-0.0252499247537183	neg	-0.283043527328418	-2.70332407149781	-0.431810669408056	19.1664119113918	0.00225128070765043	neg	-1.56756737045293	-0.376524907769972	0.231841166477404	0.0744626655948945	0.721873371329575	neg
MEAF6	1	1	0	0	40.59	81.18	15	1	1	NA	1	NA	0	2	-0.686920279972223	-0.0261599945303014	neg	-0.356540137251262	-2.74435875953873	0.372101947666466	23.3665385299695	0.00167906570774145	neut	-1.18612840593613	-0.46438159719745	0.348357132755388	0.0733353951493029	1.65492268073464	neut
MECOM	3	7	1	1	323.73	647.46	15	1	1	-1.33333333333333	1	-0.2	2	10	-0.713320505137812	-0.207754713886436	neg	-0.460537609512124	-2.37599485949742	-0.278311443640763	30.7820455409447	0.00102773705222077	neg	-1.32715315156909	-0.583669710345503	0.313476080740537	0.109824136761005	0.894766439684524	neg
MECR	3	5	1	2	70.62	141.24	15	1	1	0.166666666666667	1	0.0416666666666667	3	8	-0.42238145434303	0.131368723634133	neut	-0.145506365354448	-2.26144186259395	0.0375438229444172	12.7934876415026	0.00462533787874157	neut	-1.11194901982477	-0.202657068185542	0.328917148819467	0.104200084493913	1.03823550113314	neut
MED1	3	16	1	5	399.96	799.92	15	1	1	-0.0666666666666667	1	-0.0087719298245614	6	19	-0.436617772466457	-0.0186176240514755	neg	-0.227617698258966	-3.04982102394813	-1.14409497033271	16.928058816284	0.00263245465872614	neg	-2.09695799714042	-0.307705060128614	0.133845889813926	0.0515865211607266	0.347074837051429	neg
MED12	0	27	0	0	588.72	1177.44	15	1	1	NA	1	NA	0	27	-0.528510128011459	-0.100948283771003	neg	-0.314729205891231	-3.99032693233753	-1.63109753633177	23.3508058067514	0.00145341324729093	neg	-2.81071223433465	-0.413364496165753	0.0676033585511927	0.0207904542146758	0.219927392800264	neg
MED12L	6	20	3	3	472.89	945.78	15	1	0.314029477196885	-2.33333333333333	1	-0.269230769230769	6	26	-0.51500657627875	-0.102388414372176	neg	-0.308697495325463	-2.20607105304098	-0.640891439057961	20.1624772690346	0.00209196596928582	neg	-1.42348124604947	-0.407810849479997	0.270226679169754	0.123554775551102	0.591033794163886	neg
